,Square Ft,year_sale,year_blt,price_sf,Sale Price,GEOID,Sub_geo,unique_ID,year,month,year-month
16391,3715,2022,2021,198.3674293,"$736,935 ",13117130601,West Forsyth,4775 EPPS LN-1/19/2022-736935,2022,1,2022-1
16392,2816,2021,2021,135.4989347,"$381,565 ",13117130301,West Forsyth,4775 FALLS RIVER DR-9/28/2021-381565,2021,9,2021-9
16393,3781,2021,2021,172.8484528,"$653,540 ",13117130202,North Forsyth,4775 FIELDS BRIDGE RD-11/18/2021-653540,2021,11,2021-11
16394,2288,2022,2016,211.9755245,"$485,000 ",13117130304,West Forsyth,4775 FLYCATCHER DR-8/15/2022-485000,2022,8,2022-8
16395,2630,2020,2011,106.0836502,"$279,000 ",13117130205,North Forsyth,4775 FOURTH RAIL LN-11/25/2020-279000,2020,11,2020-11
16396,3229,2021,2016,120.7804274,"$390,000 ",13117130205,North Forsyth,4775 HAYSBORO WAY-4/27/2021-390000,2021,4,2021-4
16397,3229,2019,2016,97.55342211,"$315,000 ",13117130205,North Forsyth,4775 HAYSBORO WAY-4/15/2019-315000,2019,4,2019-4
16398,3315,2018,2006,84.43438914,"$279,900 ",13117130204,North Forsyth,4775 HOPEWELL MANOR DR-7/25/2018-279900,2018,7,2018-7
16399,3894,2018,2012,82.92244479,"$322,900 ",13117130204,North Forsyth,4775 LEATHERSTONE WAY-3/26/2018-322900,2018,3,2018-3
16400,2410,2021,2002,181.120332,"$436,500 ",13117130414,West Forsyth,4775 LUKE DR-8/31/2021-436500,2021,8,2021-8
16401,2792,2018,2018,96.66905444,"$269,900 ",13117130202,North Forsyth,4775 MARCO LN-10/5/2018-269900,2018,10,2018-10
16402,2964,2019,2001,133.9406208,"$397,000 ",13117130410,Cumming,4775 MCINTOSH DR-4/26/2019-397000,2019,4,2019-4
16403,3254,2020,2020,200.7424708,"$653,216 ",13117130504,Cumming,4775 PARADISE COTTAGE-5/8/2020-653216,2020,5,2020-5
16404,3285,2021,2018,205.4794521,"$675,000 ",13117130304,West Forsyth,4775 RANDALL WALK-4/22/2021-675000,2021,4,2021-4
16405,3285,2018,2018,153.4968037,"$504,237 ",13117130304,West Forsyth,4775 RANDALL WALK-10/10/2018-504237,2018,10,2018-10
16406,3452,2019,2018,128.3933951,"$443,214 ",13117130406,Cumming,4775 SABINO BND-8/19/2019-443214,2019,8,2019-8
16407,2905,2020,2020,120.8554217,"$351,085 ",13117130301,West Forsyth,4775 SANDY CREEK DR-11/19/2020-351085,2020,11,2020-11
16408,1956,2018,1986,129.8568507,"$254,000 ",13117130303,West Forsyth,4775 SEWELL RD-2/23/2018-254000,2018,2,2018-2
16409,2284,2018,2005,124.7810858,"$285,000 ",13117130406,Cumming,4775 STONEHAVEN VW-11/21/2018-285000,2018,11,2018-11
16410,2674,2018,1992,146.5968586,"$392,000 ",13117130610,South Forsyth,4775 VERONICA CT-3/26/2018-392000,2018,3,2018-3
16411,2674,2019,1992,140.2393418,"$375,000 ",13117130610,South Forsyth,4775 VERONICA CT-6/7/2019-375000,2019,6,2019-6
16412,3259,2020,2010,161.0923596,"$525,000 ",13117130307,West Forsyth,4775 WESTGATE DR-3/27/2020-525000,2020,3,2020-3
16413,3259,2019,2010,156.4897208,"$510,000 ",13117130307,West Forsyth,4775 WESTGATE DR-5/8/2019-510000,2019,5,2019-5
16414,2334,2019,1994,136.0325621,"$317,500 ",13117130305,West Forsyth,4775 WEXFORD DR-6/20/2019-317500,2019,6,2019-6
16415,3989,2021,1973,177.4128854,"$707,700 ",13117130305,West Forsyth,4778 HYDE RD-12/22/2021-707700,2021,12,2021-12
16416,2314,2019,2005,116.0328436,"$268,500 ",13117130601,West Forsyth,478 GRAYSON WAY-2/22/2019-268500,2019,2,2019-2
16417,2440,2019,2019,110.6147541,"$269,900 ",13117130202,North Forsyth,4780 ALFORD CMN-6/13/2019-269900,2019,6,2019-6
16418,2064,2021,1995,201.0658915,"$415,000 ",13117130305,West Forsyth,4780 ANSLEY LN-5/13/2021-415000,2021,5,2021-5
16419,3293,2022,1994,177.6495597,"$585,000 ",13117130610,South Forsyth,4780 ASHWELL LN-1/21/2022-585000,2022,1,2022-1
16420,2851,2018,2017,104.9456331,"$299,200 ",13117130205,North Forsyth,4780 BELCREST WAY-3/28/2018-299200,2018,3,2018-3
16421,2887,2021,2021,139.7838587,"$403,556 ",13117130307,West Forsyth,4780 BELLEHURST LN-4/28/2021-403556,2021,4,2021-4
16422,3404,2020,2017,202.7027027,"$690,000 ",13117130306,West Forsyth,4780 BETHELVIEW RD-8/7/2020-690000,2020,8,2020-8
16423,3404,2018,2017,167.4500588,"$570,000 ",13117130306,West Forsyth,4780 BETHELVIEW RD-11/19/2018-570000,2018,11,2018-11
16424,4370,2018,2018,115.0665904,"$502,841 ",13117130305,West Forsyth,4780 COLUMBIA ST-8/13/2018-502841,2018,8,2018-8
16425,3142,2018,2017,109.9984087,"$345,615 ",13117130302,West Forsyth,4780 DANBURY FARMS DR-3/2/2018-345615,2018,3,2018-3
16426,3422,2021,2021,168.8369375,"$577,760 ",13117130601,West Forsyth,4780 EPPS LN-9/28/2021-577760,2021,9,2021-9
16427,2857,2021,2021,163.0661533,"$465,880 ",13117130301,West Forsyth,4780 FALLS RIVER DR-11/19/2021-465880,2021,11,2021-11
16428,3781,2021,2021,198.0663846,"$748,889 ",13117130202,North Forsyth,4780 FIELDS BRIDGE RD-10/21/2021-748889,2021,10,2021-10
16429,3305,2018,2018,95.72314675,"$316,365 ",13117130204,North Forsyth,4780 FRONTIER DR-11/13/2018-316365,2018,11,2018-11
16430,2777,2021,2018,153.042852,"$425,000 ",13117130305,West Forsyth,4780 HERSHEL ST-4/12/2021-425000,2021,4,2021-4
16431,2777,2019,2018,131.6888729,"$365,700 ",13117130305,West Forsyth,4780 HERSHEL ST-3/18/2019-365700,2019,3,2019-3
16432,2132,2018,2018,121.435272,"$258,900 ",13117130202,North Forsyth,4780 MARCO LN-6/21/2018-258900,2018,6,2018-6
16433,3580,2020,2008,115.2234637,"$412,500 ",13117130307,West Forsyth,4780 PRATHER FARM CIR-6/27/2020-412500,2020,6,2020-6
16434,3025,2018,2018,119.5798347,"$361,729 ",13117130406,Cumming,4780 SABINO BND-4/25/2018-361729,2018,4,2018-4
16435,2436,2020,2020,124.7639573,"$303,925 ",13117130301,West Forsyth,4780 SANDY CREEK DR-10/28/2020-303925,2020,10,2020-10
16436,3632,2020,2001,118.3920705,"$430,000 ",13117130615,South Forsyth,4780 SCOTNEY CT-2/18/2020-430000,2020,2,2020-2
16437,2216,2019,2005,131.3176895,"$291,000 ",13117130406,Cumming,4780 STONEHAVEN VW-7/31/2019-291000,2019,7,2019-7
16438,3299,2020,2020,138.2994847,"$456,250 ",13117130307,West Forsyth,4780 WATKINS WAY-10/28/2020-456250,2020,10,2020-10
16439,2108,2020,1995,175.0474383,"$369,000 ",13117130305,West Forsyth,4780 WEXFORD DR-4/27/2020-369000,2020,4,2020-4
16440,2168,2019,1999,131.4575646,"$285,000 ",13117130303,West Forsyth,4780 WIDGEON WAY-8/1/2019-285000,2019,8,2019-8
16441,3103,2018,2018,115.1127941,"$357,195 ",13117130302,West Forsyth,4785 ALEXANDRIA AVE-8/1/2018-357195,2018,8,2018-8
16442,2112,2019,2019,124.0056818,"$261,900 ",13117130202,North Forsyth,4785 ALFORD CMN-5/30/2019-261900,2019,5,2019-5
16443,2260,2021,1995,154.8672566,"$350,000 ",13117130305,West Forsyth,4785 ANSLEY LN-12/27/2021-350000,2021,12,2021-12
16444,3992,2018,2015,85.59393788,"$341,691 ",13117130205,North Forsyth,4785 BELCREST WAY-8/20/2018-341691,2018,8,2018-8
16445,3419,2021,2020,137.295408,"$469,413 ",13117130307,West Forsyth,4785 BELLEHURST LN-3/15/2021-469413,2021,3,2021-3
16446,4347,2018,2018,106.6252588,"$463,500 ",13117130305,West Forsyth,4785 COLUMBIA ST-5/15/2018-463500,2018,5,2018-5
16447,3339,2021,2020,165.3204552,"$552,005 ",13117130601,West Forsyth,4785 EPPS LN-3/25/2021-552005,2021,3,2021-3
16448,2857,2021,2021,149.0182009,"$425,745 ",13117130301,West Forsyth,4785 FALLS RIVER DR-10/25/2021-425745,2021,10,2021-10
16449,2300,2020,2006,138.2608696,"$318,000 ",13117130604,South Forsyth,4785 HASTINGS TER-12/3/2020-318000,2020,12,2020-12
16450,3109,2020,2016,113.2196848,"$352,000 ",13117130205,North Forsyth,4785 HAYSBORO WAY-8/24/2020-352000,2020,8,2020-8
16451,3749,2020,2008,83.36889837,"$312,550 ",13117130204,North Forsyth,4785 HOPEWELL MANOR DR-9/18/2020-312550,2020,9,2020-9
16452,1344,2022,1985,223.2142857,"$300,000 ",13117130305,West Forsyth,4785 HYDE DR-10/14/2022-300000,2022,10,2022-10
16453,1344,2020,1985,137.6488095,"$185,000 ",13117130305,West Forsyth,4785 HYDE DR-12/28/2020-185000,2020,12,2020-12
16454,2787,2018,2003,144.2411195,"$402,000 ",13117130414,West Forsyth,4785 LUKE DR-1/3/2018-402000,2018,1,2018-1
16455,1813,2018,2018,137.8378378,"$249,900 ",13117130202,North Forsyth,4785 MARCO LN-6/29/2018-249900,2018,6,2018-6
16456,2832,2018,2001,148.269774,"$419,900 ",13117130410,Cumming,4785 MCINTOSH DR-11/29/2018-419900,2018,11,2018-11
16457,2865,2022,2015,180.8027923,"$518,000 ",13117130205,North Forsyth,4785 ORCHARD PARK LN-8/2/2022-518000,2022,8,2022-8
16458,2865,2019,2015,108.2024433,"$310,000 ",13117130205,North Forsyth,4785 ORCHARD PARK LN-9/9/2019-310000,2019,9,2019-9
16459,2653,2019,2018,153.7911798,"$408,008 ",13117130406,Cumming,4785 SABINO BND-2/20/2019-408008,2019,2,2019-2
16460,2786,2022,2020,208.7939698,"$581,700 ",13117130301,West Forsyth,4785 SANDY CREEK DR-11/22/2022-581700,2022,11,2022-11
16461,2786,2020,2020,131.5272793,"$366,435 ",13117130301,West Forsyth,4785 SANDY CREEK DR-11/16/2020-366435,2020,11,2020-11
16462,3022,2018,1995,124.0900066,"$375,000 ",13117130615,South Forsyth,4785 SCOTNEY CT-10/5/2018-375000,2018,10,2018-10
16463,3085,2021,2021,157.9805511,"$487,370 ",13117130307,West Forsyth,4785 WATKINS WAY-5/11/2021-487370,2021,5,2021-5
16464,2918,2020,2011,193.6257711,"$565,000 ",13117130307,West Forsyth,4785 WESTGATE DR-7/17/2020-565000,2020,7,2020-7
16465,1940,2021,1995,244.8453608,"$475,000 ",13117130305,West Forsyth,4785 WEXFORD DR-8/9/2021-475000,2021,8,2021-8
16466,2408,2022,2000,259.551495,"$625,000 ",13117130202,North Forsyth,4785 WOODRUFF TRCE-5/19/2022-625000,2022,5,2022-5
16467,2408,2019,2000,161.5448505,"$389,000 ",13117130202,North Forsyth,4785 WOODRUFF TRCE-2/8/2019-389000,2019,2,2019-2
16468,1328,2022,2013,235.3162651,"$312,500 ",13117130413,Cumming,479 SAWNEE CORNERS DR UNIT 479-3/8/2022-312500,2022,3,2022-3
16469,1952,2019,2019,134.682377,"$262,900 ",13117130202,North Forsyth,4790 ALFORD CMN-5/30/2019-262900,2019,5,2019-5
16470,3329,2019,2016,124.6620607,"$415,000 ",13117130305,West Forsyth,4790 AMBLE TRCE-4/22/2019-415000,2019,4,2019-4
16471,3329,2018,2016,120.1562031,"$400,000 ",13117130305,West Forsyth,4790 AMBLE TRCE-6/21/2018-400000,2018,6,2018-6
16472,3104,2022,1994,241.6237113,"$750,000 ",13117130610,South Forsyth,4790 ASHWELL LN-10/28/2022-750000,2022,10,2022-10
16473,3104,2021,1994,180.0902062,"$559,000 ",13117130610,South Forsyth,4790 ASHWELL LN-8/27/2021-559000,2021,8,2021-8
16474,2358,2021,2014,167.5148431,"$395,000 ",13117130205,North Forsyth,4790 BALDWIN DR-10/7/2021-395000,2021,10,2021-10
16475,3302,2021,2020,148.5972138,"$490,668 ",13117130307,West Forsyth,4790 BELLEHURST LN-4/1/2021-490668,2021,4,2021-4
16476,2948,2020,2020,167.9104478,"$495,000 ",13117130601,West Forsyth,4790 EPPS LN-11/9/2020-495000,2020,11,2020-11
16477,2857,2021,2021,151.7850893,"$433,650 ",13117130301,West Forsyth,4790 FALLS RIVER DR-11/24/2021-433650,2021,11,2021-11
16478,3018,2018,2018,94.4333996,"$285,000 ",13117130204,North Forsyth,4790 FRONTIER DR-12/27/2018-285000,2018,12,2018-12
16479,4212,2022,2007,410.7312441,"$1,730,000 ",13117130307,West Forsyth,4790 HANSARD DR-4/7/2022-1730000,2022,4,2022-4
16480,3169,2019,2016,97.82265699,"$310,000 ",13117130205,North Forsyth,4790 HAYSBORO WAY-10/18/2019-310000,2019,10,2019-10
16481,2914,2019,2014,108.0988332,"$315,000 ",13117130204,North Forsyth,4790 LEATHERSTONE WAY-7/1/2019-315000,2019,7,2019-7
16482,2440,2018,2018,106.5163934,"$259,900 ",13117130202,North Forsyth,4790 MARCO LN-9/28/2018-259900,2018,9,2018-9
16483,2986,2020,2006,122.2371065,"$365,000 ",13117130204,North Forsyth,4790 PLAINSMAN CIR-11/2/2020-365000,2020,11,2020-11
16484,2986,2018,2006,97.11989283,"$290,000 ",13117130204,North Forsyth,4790 PLAINSMAN CIR-6/1/2018-290000,2018,6,2018-6
16485,4040,2021,2008,116.3366337,"$470,000 ",13117130307,West Forsyth,4790 PRATHER FARM CIR-9/2/2021-470000,2021,9,2021-9
16486,4040,2018,2008,80.94059406,"$327,000 ",13117130307,West Forsyth,4790 PRATHER FARM CIR-11/29/2018-327000,2018,11,2018-11
16487,3255,2022,2012,164.3625192,"$535,000 ",13117130305,West Forsyth,4790 ROOSEVELT CIR-2/16/2022-535000,2022,2,2022-2
16488,3255,2019,2012,94.31643625,"$307,000 ",13117130305,West Forsyth,4790 ROOSEVELT CIR-8/30/2019-307000,2019,8,2019-8
16489,3736,2018,2018,105.4534261,"$393,974 ",13117130406,Cumming,4790 SABINO BND-4/19/2018-393974,2018,4,2018-4
16490,2846,2020,2020,116.1416022,"$330,539 ",13117130301,West Forsyth,4790 SANDY CREEK DR-11/9/2020-330539,2020,11,2020-11
16491,3483,2022,2001,198.1050818,"$690,000 ",13117130615,South Forsyth,4790 SCOTNEY CT-8/26/2022-690000,2022,8,2022-8
16492,2018,2019,2002,161.0505451,"$325,000 ",13117130410,Cumming,4790 SILVER STREAM DR-8/2/2019-325000,2019,8,2019-8
16493,3299,2020,2020,125.8153986,"$415,065 ",13117130307,West Forsyth,4790 WATKINS WAY-11/23/2020-415065,2020,11,2020-11
16494,2796,2022,2013,244.9928469,"$685,000 ",13117130307,West Forsyth,4790 WESTGATE DR-7/15/2022-685000,2022,7,2022-7
16495,2796,2019,2013,157.0100143,"$439,000 ",13117130307,West Forsyth,4790 WESTGATE DR-9/19/2019-439000,2019,9,2019-9
16496,2796,2018,2013,134.1201717,"$375,000 ",13117130307,West Forsyth,4790 WESTGATE DR-2/2/2018-375000,2018,2,2018-2
16497,2922,2022,2013,248.1177276,"$725,000 ",13117130305,West Forsyth,4795 ALLISTAIR DR-2/28/2022-725000,2022,2,2022-2
16498,2922,2019,2013,156.3997262,"$457,000 ",13117130305,West Forsyth,4795 ALLISTAIR DR-4/12/2019-457000,2019,4,2019-4
16499,1626,2019,1997,183.2718327,"$298,000 ",13117130305,West Forsyth,4795 ANSLEY LN-6/5/2019-298000,2019,6,2019-6
16500,3841,2022,2015,161.6766467,"$621,000 ",13117130205,North Forsyth,4795 BELCREST WAY-3/28/2022-621000,2022,3,2022-3
16501,3841,2019,2015,93.33506899,"$358,500 ",13117130205,North Forsyth,4795 BELCREST WAY-5/29/2019-358500,2019,5,2019-5
16502,2924,2021,2021,154.880301,"$452,870 ",13117130307,West Forsyth,4795 BELLEHURST LN-3/31/2021-452870,2021,3,2021-3
16503,3414,2018,2018,111.0301699,"$379,057 ",13117130305,West Forsyth,4795 COLUMBIA ST-6/22/2018-379057,2018,6,2018-6
16504,3744,2021,2020,150.3832799,"$563,035 ",13117130601,West Forsyth,4795 EPPS LN-3/31/2021-563035,2021,3,2021-3
16505,2185,2020,2016,178.4897025,"$390,000 ",13117130304,West Forsyth,4795 FLYCATCHER DR-10/20/2020-390000,2020,10,2020-10
16506,2409,2021,2006,158.9871316,"$383,000 ",13117130604,South Forsyth,4795 HASTINGS TER-8/3/2021-383000,2021,8,2021-8
16507,1954,2018,2018,138.1269191,"$269,900 ",13117130202,North Forsyth,4795 MARCO LN-5/25/2018-269900,2018,5,2018-5
16508,2690,2020,2016,117.1003717,"$315,000 ",13117130205,North Forsyth,4795 ORCHARD PARK LN-3/17/2020-315000,2020,3,2020-3
16509,2526,2021,1999,356.2945368,"$900,000 ",13117130104,North Forsyth,4795 PERRY RD-9/9/2021-900000,2021,9,2021-9
16510,3281,2019,2008,104.8460835,"$344,000 ",13117130307,West Forsyth,4795 PRATHER FARM CIR-5/21/2019-344000,2019,5,2019-5
16511,4153,2020,2020,136.6807127,"$567,635 ",13117130304,West Forsyth,4795 RANDALL WALK-8/12/2020-567635,2020,8,2020-8
16512,3908,2020,2014,118.986694,"$465,000 ",13117130307,West Forsyth,4795 ROCKINGHAM RUN-6/8/2020-465000,2020,6,2020-6
16513,3127,2020,2011,111.9283658,"$350,000 ",13117130305,West Forsyth,4795 ROOSEVELT CIR-11/13/2020-350000,2020,11,2020-11
16514,3315,2019,2018,129.131825,"$428,072 ",13117130406,Cumming,4795 SABINO BND-3/27/2019-428072,2019,3,2019-3
16515,2907,2021,2020,182.3185415,"$530,000 ",13117130301,West Forsyth,4795 SANDY CREEK DR-6/18/2021-530000,2021,6,2021-6
16516,2907,2020,2020,128.8046096,"$374,435 ",13117130301,West Forsyth,4795 SANDY CREEK DR-10/30/2020-374435,2020,10,2020-10
16517,3373,2019,2006,99.31811444,"$335,000 ",13117130410,Cumming,4795 SILVER LEAF DR-4/5/2019-335000,2019,4,2019-4
16518,2653,2020,2001,211.8356577,"$562,000 ",13117130303,West Forsyth,4799 SEWELL RD-8/5/2020-562000,2020,8,2020-8
16519,3190,2020,1999,158.3084639,"$505,004 ",13117130611,South Forsyth,48 LAKECREST CIR-12/11/2020-505004,2020,12,2020-12
16520,2408,2018,1996,142.8571429,"$344,000 ",13117130611,South Forsyth,480 FIRELITE LN-8/24/2018-344000,2018,8,2018-8
16521,3883,2021,2011,162.219933,"$629,900 ",13117130609,South Forsyth,480 LINDEN CT-9/7/2021-629900,2021,9,2021-9
16522,2934,2019,2012,117.9277437,"$346,000 ",13117130601,West Forsyth,480 MEADOW HILL DR-3/1/2019-346000,2019,3,2019-3
16523,3202,2021,2018,225.5777639,"$722,300 ",13117130602,South Forsyth,480 WALDEN GLEN LN-5/6/2021-722300,2021,5,2021-5
16524,3202,2019,2018,180.7932542,"$578,900 ",13117130602,South Forsyth,480 WALDEN GLEN LN-8/29/2019-578900,2019,8,2019-8
16525,4183,2021,2017,167.3201052,"$699,900 ",13117130601,West Forsyth,480 WESTON WALK-5/25/2021-699900,2021,5,2021-5
16526,1668,2022,2005,247.0023981,"$412,000 ",13117130601,West Forsyth,480 WINDSTONE TRL-11/16/2022-412000,2022,11,2022-11
16527,1668,2022,2005,234.8501199,"$391,730 ",13117130601,West Forsyth,480 WINDSTONE TRL-8/15/2022-391730,2022,8,2022-8
16528,1603,2021,1989,205.864005,"$330,000 ",13117130410,Cumming,4800 WADE VALLEY WAY-5/13/2021-330000,2021,5,2021-5
16529,1603,2018,1989,140.3618216,"$225,000 ",13117130410,Cumming,4800 WADE VALLEY WAY-7/31/2018-225000,2018,7,2018-7
16530,3224,2021,2013,181.7617866,"$586,000 ",13117130305,West Forsyth,4805 ALLISTAIR DR-5/24/2021-586000,2021,5,2021-5
16531,3170,2022,2004,197.1608833,"$625,000 ",13117130202,North Forsyth,4805 BLOSSOM CT-3/9/2022-625000,2022,3,2022-3
16532,2962,2020,1992,138.4199865,"$410,000 ",13117130615,South Forsyth,4805 BRENT KNOLL LN-8/18/2020-410000,2020,8,2020-8
16533,3267,2020,2018,197.2145699,"$644,300 ",13117130301,West Forsyth,4805 CHURCHILL RIDGE DR-8/28/2020-644300,2020,8,2020-8
16534,3267,2019,2018,177.5329048,"$580,000 ",13117130301,West Forsyth,4805 CHURCHILL RIDGE DR-11/26/2019-580000,2019,11,2019-11
16535,4050,2020,2020,105.7271605,"$428,195 ",13117130305,West Forsyth,4805 COLUMBIA ST-11/19/2020-428195,2020,11,2020-11
16536,2736,2018,2018,98.64766082,"$269,900 ",13117130202,North Forsyth,4805 DARBY DR-12/6/2018-269900,2018,12,2018-12
16537,4400,2018,2018,107.9545455,"$475,000 ",13117130410,Cumming,4805 EDGEMOORE TRCE-5/23/2018-475000,2018,5,2018-5
16538,3795,2021,2017,179.1831357,"$680,000 ",13117130410,Cumming,4805 GOLDEN WOOD CT-6/30/2021-680000,2021,6,2021-6
16539,3795,2018,2017,119.1040843,"$452,000 ",13117130410,Cumming,4805 GOLDEN WOOD CT-1/12/2018-452000,2018,1,2018-1
16540,2801,2020,1994,139.2359871,"$390,000 ",13117130610,South Forsyth,4805 GRAFTON CT-5/21/2020-390000,2020,5,2020-5
16541,2978,2022,2006,181.3297515,"$540,000 ",13117130301,West Forsyth,4805 GREEN SUMMERS DR-8/4/2022-540000,2022,8,2022-8
16542,3261,2022,2022,198.1217418,"$646,075 ",13117130202,North Forsyth,4805 HAY FIELDS RD-3/9/2022-646075,2022,3,2022-3
16543,2440,2018,2018,110.6147541,"$269,900 ",13117130202,North Forsyth,4805 MARCO LN-6/18/2018-269900,2018,6,2018-6
16544,2959,2021,2001,228.1176073,"$675,000 ",13117130410,Cumming,4805 MCINTOSH DR-4/28/2021-675000,2021,4,2021-4
16545,2132,2018,2018,120.9662289,"$257,900 ",13117130202,North Forsyth,4805 MINNOW LN-12/28/2018-257900,2018,12,2018-12
16546,3314,2021,2013,162.9149065,"$539,900 ",13117130305,West Forsyth,4805 NANTUCKET TRCE-7/6/2021-539900,2021,7,2021-7
16547,2662,2018,1995,166.7918858,"$444,000 ",13117130304,West Forsyth,4805 OAKMONT BEND DR-2/20/2018-444000,2018,2,2018-2
16548,2727,2020,2002,152.1818849,"$415,000 ",13117130202,North Forsyth,4805 RAMBLING ROSE DR-11/20/2020-415000,2020,11,2020-11
16549,4455,2020,2019,132.4354658,"$590,000 ",13117130304,West Forsyth,4805 RANDALL WALK-2/20/2020-590000,2020,2,2020-2
16550,2563,2021,2003,161.9196254,"$415,000 ",13117130202,North Forsyth,4805 ROSE ARBOR CT-2/5/2021-415000,2021,2,2021-2
16551,2690,2018,2002,141.2639405,"$380,000 ",13117130202,North Forsyth,4805 ROSETTE CT-6/15/2018-380000,2018,6,2018-6
16552,1008,2020,2020,182.4404762,"$183,900 ",13117130105,North Forsyth,4805 SCOTT RD-5/22/2020-183900,2020,5,2020-5
16553,2746,2021,2001,218.4996358,"$600,000 ",13117130303,West Forsyth,4805 SEWELL RD-6/11/2021-600000,2021,6,2021-6
16554,2746,2020,2001,183.9038602,"$505,000 ",13117130303,West Forsyth,4805 SEWELL RD-8/14/2020-505000,2020,8,2020-8
16555,3892,2018,2009,114.3371017,"$445,000 ",13117130607,South Forsyth,4805 SHELBOURNE DR-10/1/2018-445000,2018,10,2018-10
16556,2779,2022,2006,197.193235,"$548,000 ",13117130410,Cumming,4805 SILVER LEAF DR-8/17/2022-548000,2022,8,2022-8
16557,2914,2021,2013,154.4269046,"$450,000 ",13117130204,North Forsyth,4805 SKYLAND PKWY-9/10/2021-450000,2021,9,2021-9
16558,2823,2021,2021,173.4870705,"$489,754 ",13117130301,West Forsyth,4805 SPANGLE CT-12/30/2021-489754,2021,12,2021-12
16559,2823,2021,2021,32.94367694,"$93,000 ",13117130301,West Forsyth,4805 SPANGLE CT-4/22/2021-93000,2021,4,2021-4
16560,1074,2022,1990,265.3631285,"$285,000 ",13117130410,Cumming,4805 WADE VALLEY WAY-11/28/2022-285000,2022,11,2022-11
16561,1074,2018,1990,185.2886406,"$199,000 ",13117130410,Cumming,4805 WADE VALLEY WAY-4/24/2018-199000,2018,4,2018-4
16562,2840,2022,2019,200.7042254,"$570,000 ",13117130204,North Forsyth,4805 WAGON TRL-5/13/2022-570000,2022,5,2022-5
16563,2840,2019,2019,117.9577465,"$335,000 ",13117130204,North Forsyth,4805 WAGON TRL-4/12/2019-335000,2019,4,2019-4
16564,1799,2020,2019,182.823791,"$328,900 ",13117130307,West Forsyth,4805 WIL RAY LN-12/8/2020-328900,2020,12,2020-12
16565,3360,2018,2014,127.9761905,"$430,000 ",13117130305,West Forsyth,4810 ALLISTAIR DR-4/27/2018-430000,2018,4,2018-4
16566,1908,2020,1996,159.8532495,"$305,000 ",13117130305,West Forsyth,4810 ANSLEY LN-2/20/2020-305000,2020,2,2020-2
16567,3168,2019,2014,94.06565657,"$298,000 ",13117130205,North Forsyth,4810 BELCREST WAY-3/22/2019-298000,2019,3,2019-3
16568,2931,2020,2020,124.9935176,"$366,356 ",13117130307,West Forsyth,4810 BELLEHURST LN-8/20/2020-366356,2020,8,2020-8
16569,2483,2022,2015,203.3830044,"$505,000 ",13117130304,West Forsyth,4810 BREEZEWOOD CIR-2/11/2022-505000,2022,2,2022-2
16570,2483,2019,2015,144.9456303,"$359,900 ",13117130304,West Forsyth,4810 BREEZEWOOD CIR-1/25/2019-359900,2019,1,2019-1
16571,3029,2021,1999,163.4202707,"$495,000 ",13117130307,West Forsyth,4810 BRIGHTON LAKE DR-5/4/2021-495000,2021,5,2021-5
16572,2224,2021,2015,193.3453237,"$430,000 ",13117130205,North Forsyth,4810 BUCKNELL TRCE-12/30/2021-430000,2021,12,2021-12
